Property Reference Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Demand
8469.06.5829,-1.0048457,5.3712296,5.4119387,-6.622401,3.1144388,-3.0511959,1.3522655,5.848778,1.6038619,6.5027313,-9.817925,-0.24898818,-2.369866,-6.7768965,9.446976,4.730108,0.0
8469.06.5829,0.08481664,5.9766836,5.757461,-6.603628,2.9695735,-0.11629595,0.41620192,1.5067432,0.2981821,6.7606797,-9.550893,-0.03275246,-2.5663927,-7.0855756,9.030647,0.3188397,0.0
8469.06.5829,-1.0357635,5.0026135,5.2192044,-6.0403643,2.1171315,-0.6533689,-0.2420597,0.645672,1.0334502,6.294957,-8.868214,-0.7383245,-1.7061363,-6.419129,8.529797,0.38618183,0.0
8469.06.5829,-1.6553485,4.5707917,5.0092316,-5.3145957,1.3629754,0.8074749,-1.1153221,0.070906796,1.379871,5.9775634,-8.20214,-1.667827,-1.0484519,-6.0404363,7.9305744,-1.27435,0.0
8469.06.5829,-1.3922625,4.4606,4.8552027,-5.283385,1.3946064,0.08466682,-0.26970705,1.7260605,1.2386817,5.838511,-8.235582,-1.1487769,-1.2392371,-5.941942,7.7176957,1.0154988,0.0
8469.06.5829,0.6452965,6.5426493,6.1211987,-7.5495243,3.7520416,-1.3389935,0.6287442,-1.7934163,-0.1882849,7.248969,-10.469491,0.7303411,-3.1313229,-7.611581,9.98958,-1.5762289,0.0
8469.06.5829,-0.67077875,5.3573065,5.4438353,-6.134685,2.3386474,-0.058954112,-0.668184,-1.89575,0.8776956,6.4103427,-9.087343,-1.152744,-1.8015635,-6.7160177,8.89258,-2.874362,0.0
8469.06.5829,-0.8483341,5.377368,5.1068134,-5.223573,2.9126234,-1.312012,1.8533238,6.013952,0.055690542,5.720794,-8.186585,0.6408769,-2.8881133,-6.1621265,8.141788,6.413023,0.0
8469.06.5829,-1.2152685,5.9067564,5.7003765,-7.1955595,3.5030468,-2.4241621,0.46958157,4.1668987,2.0254688,6.8510756,-10.66183,-0.8470583,-2.6539297,-7.196928,10.202261,3.1780622,0.0
8469.50.2704,2.5283308,11.5378,9.25835,-12.221453,8.706838,-6.6859584,3.8390677,-1.9475651,-2.0884876,10.562675,-16.685934,3.6215196,-7.681047,-12.305317,15.685357,-1.5516493,0.0
8469.50.2704,-0.7070348,8.896193,7.4710827,-9.61666,7.2960095,-4.231786,1.8304118,2.893853,0.7431789,8.37292,-14.160615,0.084680386,-5.3559237,-10.137281,14.504884,0.3569841,0.0
8469.50.2704,-0.08506909,7.8452377,7.015083,-9.155358,5.0192666,-3.2076073,0.95689493,0.9776915,1.0373057,8.417013,-13.09509,0.06506077,-3.9078698,-9.253329,12.615269,0.24596491,0.0
8469.50.2704,-2.5507877,7.020382,6.0920005,-8.589785,5.0652514,-3.327251,-0.2925415,0.36967874,2.978469,7.1023507,-13.070117,-1.8928417,-3.7870526,-8.453153,12.942765,-0.78028756,0.0
8469.50.2704,0.5828735,10.233355,7.72271,-10.856924,9.72596,-7.5282784,5.507555,3.6754534,-0.8186156,8.232079,-15.633943,2.6891973,-8.157917,-10.806037,15.556729,4.435342,0.0
8469.50.2704,2.1686091,11.734755,9.026391,-12.492601,9.368235,-5.4208775,3.4851315,-1.2522832,-1.0894191,10.304559,-17.020418,2.535972,-8.024375,-12.451044,16.077202,-0.81048083,0.0
8469.50.2704,1.5309545,10.628559,8.386453,-11.286017,9.2778,-8.210557,4.8520513,1.5741477,-1.9300642,9.151738,-15.839519,3.710261,-7.7147965,-11.265412,15.837014,0.3031175,0.0
8469.50.2704,-3.4706514,5.2126207,5.2444005,-6.4361053,2.8742635,-1.7720572,-0.7965487,5.671742,3.2726786,6.122878,-10.55455,-2.5371385,-1.8893131,-6.7648335,10.2781515,3.7707002,0.0
8469.50.2704,-2.6358538,5.3422832,5.404099,-6.562489,2.3971345,-0.42836747,-1.3412052,2.7038765,3.3822887,6.482422,-10.423288,-2.6345387,-1.4926275,-6.892773,10.346889,2.176261,0.0
8469.50.2704,-0.9395337,7.6391807,6.618115,-8.458707,5.5657463,-4.583193,2.140286,4.3236694,1.2515163,7.5161877,-12.514824,-0.2584927,-4.4908996,-8.79881,12.563685,5.4743137,0.0
8469.50.2704,-1.255625,8.039138,7.0294137,-8.755998,5.37572,-2.38849,0.43444994,2.890719,1.3058022,8.057004,-13.344104,-0.31345084,-4.3001685,-9.383073,13.262518,-0.25212398,0.0
8469.50.2704,0.9825927,9.139055,7.899881,-10.04666,6.2807584,-3.778574,1.5423288,-2.2823274,-0.7145888,9.166591,-13.936073,1.5539274,-5.2367563,-10.289106,13.391761,-1.6171635,0.0
8477.61.6571,-0.31371105,8.088615,6.7431436,-8.516559,5.4069457,-2.6598437,0.73243207,-0.5228523,-0.18168321,7.7882586,-12.389262,0.8018021,-4.885861,-8.969538,12.265355,-1.5012965,1.0
8477.61.6571,-1.0015154,5.745193,5.7987547,-6.842838,2.8004622,-1.8837237,-1.2332921,-4.3983064,1.4268128,6.6894135,-9.951587,-1.1679409,-1.9671451,-7.047515,9.919302,-4.336229,1.0
8477.61.6571,0.97999126,5.0607386,4.954293,-5.8436007,2.6695173,-1.340549,1.9102355,4.763491,0.16670701,5.970738,-8.044071,0.49100977,-2.2602184,-6.156418,7.3079777,2.2352672,1.0
8477.61.6571,1.2971659,9.007642,7.8130846,-10.037426,6.1212344,-1.5734323,0.7309866,1.0316955,-0.32014504,9.061532,-13.754647,1.6191384,-4.9882784,-10.056019,12.978264,0.41493705,1.0
8477.61.6571,2.315442,11.074955,9.1350765,-12.1955185,8.084115,-4.704957,1.4285586,-6.954202,-1.5695508,10.460177,-16.231104,2.1562252,-6.514945,-12.147986,15.143646,-7.9043827,1.0
8477.61.6571,0.5070378,10.270011,8.63107,-11.874774,7.6087046,-2.191874,0.45205623,-1.698146,0.27522975,10.114965,-16.338234,0.98924446,-5.94855,-11.72915,15.202174,-1.3663718,1.0
8477.61.6571,-0.35006005,8.13412,6.898023,-8.899348,5.88939,-3.6089242,0.64291817,-2.1480472,0.8938543,7.6586266,-12.922809,-0.01412394,-4.7078505,-8.966906,12.7994375,-0.358454,1.0
8477.61.6571,2.291695,11.161383,8.226262,-12.267374,9.737736,-4.3508196,4.316628,2.5000901,-1.1994716,9.239808,-16.613651,3.3712423,-8.694608,-11.486542,15.998181,3.2280266,1.0
8477.61.6571,-1.0345557,8.970634,7.3985567,-9.711903,6.6120224,-6.853627,2.40535,-1.0562752,0.49437383,8.37376,-14.224744,0.43126777,-5.353912,-10.060228,14.171769,-1.3107941,1.0
8477.61.6571,-1.726887,6.501546,6.058413,-7.848699,3.8663204,-0.8574116,-1.922713,-4.639445,2.3892908,7.19039,-11.493608,-2.448299,-2.7939136,-8.018203,11.276104,-4.172584,1.0
8477.61.6571,-0.8356004,5.3138504,5.343823,-6.4082217,2.9961562,-2.8399065,0.9267792,3.676447,1.4771802,6.317913,-9.440953,-0.73065996,-2.0874348,-6.5494523,8.985729,2.5704834,1.0
8508.50.3861,-1.5160034,5.4055266,5.5963926,-6.7561355,2.696553,-1.3491992,-1.2967709,-4.5083385,2.042027,6.5119877,-9.88219,-1.985091,-1.5283253,-7.001317,9.873924,-4.474415,8.0
8508.50.3861,-0.9749137,5.1782637,5.2721405,-6.5550795,2.4834502,-1.9683629,-0.054276425,0.54293174,1.8680929,6.440155,-9.52898,-1.3988929,-1.6784538,-6.6524553,9.137077,-0.25337225,8.0
8508.61.4362,-0.46817926,5.190732,5.225955,-6.1910844,2.2986257,-0.25682092,0.3917689,2.914645,0.9640194,6.3191457,-9.046218,-0.49909538,-2.0528715,-6.6310444,8.244333,1.1285841,6.0
8508.61.4362,-1.5297859,4.9552865,4.9599495,-5.8900175,1.8811818,0.2872707,-1.4056981,-0.014243474,1.7629946,6.164844,-8.834446,-1.8283824,-1.5417804,-6.3182826,8.423243,-2.8403769,6.0
8508.61.4362,-1.1320297,5.0556793,5.2508216,-6.17304,2.3697147,-1.008509,-0.286617,1.7873708,2.150837,6.2514925,-9.06889,-1.7440172,-1.5101781,-6.607344,8.815299,-1.4192629,6.0
8519.61.4266,0.88977325,8.6027355,7.338393,-9.497865,5.9911327,-2.571508,1.9733168,3.50549,0.53502744,8.5260105,-13.544955,1.1673493,-5.0227795,-9.683723,12.946851,0.57785654,5.0
8519.61.4266,0.3012219,8.410415,7.028673,-9.356545,7.061843,-3.8033953,3.5801115,6.0640345,-0.115804,7.8595057,-13.192952,1.1049957,-5.729548,-9.600772,12.883057,4.5625114,5.0
8519.61.4266,0.7456274,8.950487,7.3260555,-9.843753,6.5323553,-3.9768214,1.8972527,1.0326757,0.19733572,8.421553,-13.901946,1.2637254,-5.1828537,-9.808447,13.393114,-1.2764152,5.0
8519.61.4266,0.31583813,9.078657,7.4533167,-10.041449,7.2433734,-1.7710159,0.77235407,-2.3727257,0.08826207,8.535101,-14.228713,0.85126036,-6.06322,-10.258249,14.141214,-3.6421938,5.0
8519.61.4266,-0.6306557,8.778077,7.528813,-9.72311,6.358931,-1.299477,0.28848684,1.0256869,0.7516952,8.626089,-14.064464,0.10724835,-5.253539,-10.171615,13.78276,0.29414758,5.0
8519.61.4266,-0.09989646,8.376308,7.009443,-9.553354,5.931172,-2.0196893,0.6275772,-2.216685,0.87879664,7.997964,-13.311867,-0.1613322,-5.0874343,-9.339516,13.000797,-1.2420763,5.0
8519.61.4266,2.2271886,8.524414,7.0035677,-8.922184,6.6253457,-3.5368574,4.480719,9.259064,-1.4217244,8.138111,-12.150724,3.4325068,-5.6945024,-9.198975,11.479006,7.787994,5.0
8519.61.4266,-0.4121635,7.39729,6.610599,-8.205505,4.9703293,-2.1226292,1.9212872,8.819673,0.64000976,7.7459407,-12.254248,0.92698604,-4.274601,-8.748636,11.618383,6.780166,5.0
8519.61.4266,0.6594402,10.085511,8.137826,-11.049562,8.725498,-2.9795892,1.9018941,0.48886418,-0.1981841,8.979507,-15.479222,1.5876452,-7.0885606,-11.061896,15.552977,0.9159924,5.0
8591.50.4088,-0.43742567,5.6020174,5.660175,-6.894225,2.722346,-1.4571112,-0.26017514,-1.8665985,1.1184458,6.848519,-9.841435,-0.8948273,-1.962846,-7.145219,9.2595005,-3.220451,9.0
8591.50.4088,-0.1987802,4.3330164,4.5514574,-4.9001737,1.5477439,0.00956041,0.6775833,2.6210024,0.5547211,5.508246,-7.313052,-0.5184582,-1.38363,-5.512401,6.655638,0.5432168,9.0
8591.50.4088,-1.2379441,3.9825573,4.4823556,-4.6974993,0.99623406,0.59562194,-0.08041006,2.9385922,1.2667974,5.4508724,-7.442116,-1.2567608,-0.9059504,-5.4121885,6.822464,0.9481555,9.0
8591.50.4088,1.4483025,7.9063625,7.0367303,-8.842931,4.588422,-0.880451,1.2471579,1.2767875,-0.20294237,8.447038,-12.026568,0.9164295,-3.967063,-9.137573,10.696765,-2.0678046,9.0
8591.50.4088,1.9315604,8.272078,7.1686463,-9.298226,5.043235,-1.2747374,1.7469021,3.1798677,-0.5795462,8.660703,-12.615292,1.675345,-4.358532,-9.403519,10.954273,-0.29017356,9.0
8591.50.4088,-1.7893846,4.3271604,4.6657896,-5.287197,1.5311548,0.36584353,-0.46877635,5.7506824,2.5183444,5.635337,-8.446797,-2.1256592,-1.0827601,-5.834246,7.8155003,2.6805115,9.0
8591.50.4088,-0.76341856,4.3475256,4.715403,-5.092577,1.3945223,0.08304523,0.046182085,1.8792369,0.99629956,5.720355,-7.68763,-0.9269482,-1.1827793,-5.639344,7.151859,0.19317251,9.0
8591.50.4088,-0.7623947,3.971706,4.388885,-4.603161,1.12292,0.12080732,0.27876917,2.755544,0.91630536,5.3328238,-7.073359,-0.820564,-0.98453015,-5.254561,6.4708133,0.871975,9.0
8591.50.4088,-1.3402601,4.026773,4.55534,-4.72464,1.0005732,0.6240405,-0.35762578,2.1280742,1.2836232,5.4962764,-7.3947678,-1.4027792,-0.87002444,-5.4358253,6.93621,0.31280884,9.0
8591.50.4088,-0.03408998,5.878221,5.7087674,-6.8874593,3.4911683,-2.0102162,-0.59829485,-5.370227,0.40028834,6.341097,-9.55832,0.098661475,-2.8707588,-6.9676366,9.461239,-4.687523,9.0
8591.50.4088,0.8075367,5.5177035,5.3544803,-6.318092,3.0392463,-1.3303268,1.3039024,2.0793197,0.13326573,6.2829413,-8.706792,0.27932328,-2.477251,-6.5866103,8.248614,0.47662327,9.0
8591.50.4088,-1.609663,4.294395,4.565885,-5.074932,1.4878113,1.3175769,-1.1124709,1.7749025,1.988914,5.441395,-7.806403,-2.5001962,-1.1586851,-5.7731447,7.4226894,-0.63542694,9.0
8591.50.4088,-1.6740177,4.8679605,4.99551,-5.804542,2.5208328,-0.96777755,0.87223387,6.8209434,1.9275724,5.943807,-9.307185,-0.8310701,-2.0513437,-6.360049,8.995978,4.918936,9.0
8591.50.4088,-0.89204353,4.0100746,4.409743,-4.5963864,1.0610579,0.28933316,0.26223335,2.730089,1.0327623,5.3159165,-7.1755276,-1.0412768,-1.0136256,-5.2975826,6.568153,0.76950526,9.0
8591.50.4088,-1.0406303,4.048595,4.5397997,-4.8068237,1.1580352,0.26558176,0.12021966,2.4970193,1.1183972,5.481182,-7.493817,-1.0324264,-1.0282176,-5.4489655,6.8986745,0.7184428,9.0
8591.50.4088,-0.44928408,4.307515,4.605203,-4.917171,1.4375676,0.16993788,0.547475,2.406221,0.72317755,5.5639977,-7.4694157,-0.5443201,-1.3396751,-5.546932,6.856642,0.56796443,9.0
8591.50.4088,-0.77497596,4.5574656,4.897406,-5.2915206,1.5640515,0.24839097,0.19125578,1.7835711,0.9872021,5.907979,-8.07992,-0.8872984,-1.3870392,-5.9130983,7.44763,0.30466336,9.0
8591.50.4088,0.012849112,4.3621545,4.529641,-4.914891,1.6638762,-0.218126,0.90321785,2.5361025,0.397363,5.470613,-7.2338047,-0.18519472,-1.478062,-5.4488506,6.6030135,0.7222227,9.0
8594.26.3101,-2.1840274,4.933945,5.401142,-6.472137,2.0816414,-1.5930846,-1.7003171,-2.9550343,2.477545,6.5082755,-9.770177,-2.3610814,-1.2126172,-6.744592,9.770723,-2.2042284,9.0
8594.26.3101,-1.8009328,6.008153,6.0533376,-7.8707275,3.1888423,-1.9828275,-1.3767673,-2.432725,2.7484474,7.3489637,-11.418258,-2.3879683,-2.1379547,-7.8901443,11.178591,-2.3251393,9.0
8594.26.3101,-2.1704943,5.2839947,5.464675,-6.8181286,3.1477263,-3.043609,0.065690294,3.3280537,2.447499,6.592753,-10.419734,-1.3739655,-2.049509,-6.892905,10.307422,3.114468,9.0
8610.26.0344,-0.49290082,5.5792303,5.553408,-6.6811576,2.7516081,-0.6570465,-0.12886927,-0.6285799,0.90441525,6.684888,-9.678726,-0.7129808,-2.250504,-6.9590716,9.127877,-1.7838004,13.0
8610.26.0344,-0.115793526,6.101075,5.9765997,-7.1957436,3.2426703,-1.2484031,0.44223428,0.017804869,0.5885076,7.20403,-10.292466,-0.09616025,-2.6472073,-7.5148883,9.798779,-0.73718977,13.0
8610.26.0344,1.3540952,6.598216,6.0463386,-7.506727,3.919095,-2.0897365,1.9625313,3.2069314,-0.3626469,7.265874,-10.180086,1.1904699,-3.2985559,-7.656357,9.147027,1.2657257,13.0
8610.26.0344,1.3733559,6.686124,6.191132,-7.6936717,4.0827293,-2.0775652,1.2195535,-2.2386398,-0.575389,7.343826,-10.418893,1.0593412,-3.3292735,-7.723708,9.806903,-2.5900638,13.0
8610.26.2704,0.4700763,5.7432656,5.4525304,-6.2493076,2.894431,0.060389377,1.2268597,2.624955,0.2794126,6.445698,-8.919265,0.2744988,-2.5574589,-6.804296,8.336538,1.530488,25.0
8610.26.2704,1.3742111,6.688425,6.192736,-7.6961102,4.0855317,-2.0804539,1.2194861,-2.2453933,-0.5760854,7.3449636,-10.4222145,1.0598105,-3.3310893,-7.725446,9.810414,-2.5980577,25.0
8610.26.2704,-0.11399075,6.1025677,5.9776525,-7.1970205,3.2443824,-1.2479395,0.44482774,0.028275257,0.5874721,7.204717,-10.293903,-0.09429331,-2.648399,-7.5160284,9.799253,-0.73007846,25.0
8610.26.6915,-0.49290082,5.5792303,5.553408,-6.6811576,2.7516081,-0.6570465,-0.12886927,-0.6285799,0.90441525,6.684888,-9.678726,-0.7129808,-2.250504,-6.9590716,9.127877,-1.7838004,50.0
8610.26.6915,0.5590697,6.2238483,5.9174314,-7.0784407,3.206776,-1.5208229,0.29730415,-1.8392195,0.2479395,7.098762,-9.850325,-0.028098902,-2.633504,-7.371608,9.248704,-3.0801196,50.0
8610.26.6915,-0.115793526,6.101075,5.9765997,-7.1957436,3.2426703,-1.2484031,0.44223428,0.017804869,0.5885076,7.20403,-10.292466,-0.09616025,-2.6472073,-7.5148883,9.798779,-0.73718977,50.0
8610.26.6915,1.3742111,6.688425,6.192736,-7.6961102,4.0855317,-2.0804539,1.2194861,-2.2453933,-0.5760854,7.3449636,-10.4222145,1.0598105,-3.3310893,-7.725446,9.810414,-2.5980577,50.0
8637.61.4088,-0.2839771,4.5357795,4.674147,-5.527027,2.1617851,-1.4134673,1.0743545,4.548954,1.0276656,5.6713715,-7.8510714,-0.62558657,-1.6620427,-5.8493323,7.245116,2.4508183,11.0
8637.61.4088,0.2428632,7.464546,6.7429943,-8.477816,5.0628943,-3.3636944,1.9742372,3.7753067,0.3561318,7.8980317,-11.865597,0.9201461,-4.029951,-8.634065,11.586528,2.4455662,11.0
8637.61.4088,-3.079958,5.164401,5.0722528,-6.589901,3.0926402,-1.3324221,0.11195536,7.771532,3.6611428,6.1490297,-10.679404,-2.3853583,-2.16369,-6.816724,10.70767,5.98245,11.0
8637.61.7705,1.5763797,9.704085,8.494099,-11.0814,6.0122046,-1.6616119,1.1886027,1.047865,-0.3413515,10.278923,-15.192617,1.5930464,-5.1218925,-11.221164,13.489678,-1.5474803,17.0
8637.61.7705,1.057777,9.378676,8.292391,-10.847607,5.801145,-1.9046713,0.9397138,1.0416337,0.04396821,10.033208,-14.868566,1.0864208,-4.871763,-10.995812,13.313085,-1.2313654,17.0
8637.61.7705,-0.76471263,7.495483,7.1338034,-8.833592,3.9261193,-0.21016921,-0.9680488,0.95459193,1.6276445,8.598333,-12.856897,-1.150266,-2.99792,-9.274352,11.745031,-2.5552926,17.0
8637.61.7705,2.0677178,10.87274,8.986558,-11.959439,8.324363,-3.5176876,2.8450468,1.5311394,-1.1845701,10.411084,-16.071115,2.2154787,-6.5848875,-12.1316,15.034403,-0.527435,17.0
8637.61.7705,0.66842806,8.584684,7.6448507,-10.019024,5.128093,-0.56790835,0.26540872,1.8300859,0.7186106,9.295105,-13.986501,0.1548329,-4.1611376,-10.18633,12.332047,-0.9663473,17.0
8637.61.7705,-0.024572622,7.9256673,7.305119,-9.107877,4.4151874,-0.12123564,-0.11975114,2.260886,0.64691365,8.796138,-13.04119,-0.07372236,-3.7089891,-9.506524,11.759907,0.1111398,17.0
8637.61.7705,0.46356082,7.7720037,6.9955883,-9.202781,4.8109937,-0.56514204,-0.38041773,-1.3045521,1.1211082,8.453645,-12.591833,-0.897758,-3.6841543,-9.301362,11.778986,-5.011885,17.0
8637.61.7705,-0.2604547,8.127686,7.14784,-9.00299,5.6255445,-3.1472921,1.3091773,1.5921258,0.6467007,8.199833,-13.122498,0.40648118,-4.455611,-9.436854,13.011292,0.9299603,17.0
8637.61.7705,-0.5452783,6.0093036,5.6064873,-7.3338065,3.6481237,-0.12966631,-0.001258784,3.4478142,1.6871492,6.864293,-10.290507,-1.2023314,-2.739517,-7.4346485,9.617539,1.1400667,17.0
8637.61.7705,0.06561807,6.28481,5.9488626,-7.3905916,3.8887827,-3.1306715,1.0169541,-0.37104225,0.4269384,6.934825,-10.422456,0.46189216,-2.9908838,-7.402158,10.284819,-0.09154216,17.0
8637.61.7705,-0.2839771,4.5357795,4.674147,-5.527027,2.1617851,-1.4134673,1.0743545,4.548954,1.0276656,5.6713715,-7.8510714,-0.62558657,-1.6620427,-5.8493323,7.245116,2.4508183,17.0
8637.61.9670,1.2629032,8.762133,7.6186843,-9.800083,5.598873,-1.35636,0.98809063,0.6202913,-0.58854496,9.06729,-13.396523,1.1659791,-4.81025,-10.13404,11.955372,-2.7553296,1.0
8637.61.9670,1.8200053,10.080357,8.544181,-11.367173,6.594625,-1.5630661,1.5940044,2.5250292,-0.42752117,10.297798,-15.542547,1.7545244,-5.6362877,-11.518042,13.751286,0.021051344,1.0
8637.61.9670,1.4246742,9.431382,7.782479,-10.091763,7.2784104,-5.235682,3.5937252,2.0393028,-1.1291757,8.842826,-13.727737,2.1520526,-5.8021145,-10.422799,13.154325,0.5161025,1.0
8637.61.9670,-0.6282513,6.697928,6.271895,-7.6507807,3.8842106,-0.96570575,1.1006181,4.5871105,1.155716,7.4724393,-11.3662405,-0.13775118,-3.2441015,-8.211409,10.571512,2.5501049,1.0
8637.61.9670,0.8347219,9.735139,8.423912,-10.9542675,6.3346786,-3.1381216,0.21589145,-0.46924624,0.1959436,9.843439,-15.01102,0.95473915,-5.234085,-10.945299,14.271253,-2.7634575,1.0
8637.61.9670,0.2428632,7.464546,6.7429943,-8.477816,5.0628943,-3.3636944,1.9742372,3.7753067,0.3561318,7.8980317,-11.865597,0.9201461,-4.029951,-8.634065,11.586528,2.4455662,1.0
8637.61.9670,-1.4517815,4.2813168,4.767271,-5.701115,1.7644227,-0.5484901,-0.6096817,1.2770947,2.194496,5.8038535,-8.508989,-2.0297008,-1.0596641,-5.992213,7.95948,0.14748111,1.0
8637.61.9670,0.6645245,8.161896,7.19465,-8.806001,5.191557,-1.3633364,1.957807,4.2352533,-0.22598416,8.447928,-12.752651,1.1996393,-4.357518,-9.446427,11.789421,1.865298,1.0
8661.61.8233,2.9813888,12.353749,9.504309,-13.233247,10.663896,-7.4712124,6.0051813,4.431437,-2.6074972,10.848263,-17.670025,4.6497016,-8.852551,-12.9862995,16.975372,2.4693682,24.0
8661.61.8233,0.07082935,9.54673,7.9427457,-10.419295,6.732178,-1.2727163,-0.14689276,-1.5850171,0.18198088,9.104897,-14.907224,0.6556005,-5.7173853,-10.510457,14.194113,-3.4150825,24.0
8661.61.8233,0.70652455,9.311869,7.8037887,-10.689213,7.492053,-1.3018259,2.4416013,5.3626504,-0.2893949,9.011169,-14.594118,2.1008375,-6.290417,-10.665937,13.788534,4.229293,24.0
8661.61.8233,-0.95289,7.7888436,7.156606,-9.250353,5.1376863,-1.866099,0.42356962,1.7947677,1.7714431,8.342697,-13.399535,-0.57353437,-3.863116,-9.624087,12.903193,-0.088953525,24.0
8661.61.8233,2.0962043,10.736328,8.901314,-11.74956,8.237626,-3.6708546,3.199827,4.43635,-1.011521,10.264731,-16.006008,2.651892,-6.833599,-11.993975,14.814917,2.1124551,24.0
8661.61.8233,1.3490578,10.208298,8.515721,-11.308451,7.149648,-3.62694,0.6593241,-5.994507,-0.59964335,9.829035,-15.576296,1.7035453,-5.8867073,-11.375518,14.776627,-7.454757,24.0
8661.61.8233,-1.8422384,6.556731,5.981099,-7.667979,4.396663,-0.7941856,-0.19597697,2.1239483,1.7878528,6.9105353,-11.916273,-1.0974323,-3.4754896,-8.036587,11.614116,-0.16467135,24.0
8661.61.8233,0.72637945,8.884448,7.369144,-10.153049,6.563089,-0.9852934,1.425965,3.2452536,0.7151658,8.661457,-14.389814,0.96013194,-5.5693817,-10.0926075,13.504281,-0.4470514,24.0
8774.26.1169,0.08135664,8.928596,7.1668444,-9.678655,6.3712544,1.1074908,1.6966915,7.4851017,0.48359352,8.366029,-14.136131,0.68137175,-5.8979015,-9.828087,12.892323,4.8763504,10.0
8789.50.2130,-1.7722086,4.1394553,4.5754714,-5.225214,1.6720979,-1.11675,0.027364695,6.106206,2.206407,5.5950065,-8.041787,-1.7241856,-1.1912662,-5.8163705,7.6210365,3.9706433,10.0
8789.50.2130,1.0055994,4.6476283,4.574114,-5.1696835,2.2090793,-0.99811435,1.6493893,2.6625152,-0.075529195,5.5137477,-7.153799,0.42156765,-1.930526,-5.5498996,6.4971457,1.0981522,10.0
8789.50.2130,-2.1235414,4.0098414,4.6262045,-4.8173122,0.90013164,0.69934446,-1.2260485,0.26259992,1.8054734,5.4922447,-7.784316,-1.9801357,-0.7304504,-5.524436,7.5282545,-0.15292753,10.0
8789.50.2130,1.018883,4.6409326,4.579105,-5.2054143,2.1863694,-1.1562078,1.7469391,2.8123922,-0.06166528,5.5213814,-7.1802583,0.5129644,-1.9397824,-5.5405283,6.485832,1.0334117,10.0
8789.50.2130,-0.674009,4.24782,4.608073,-4.958145,1.4394349,-0.19118881,0.16788015,2.0660155,0.87838846,5.522687,-7.4837155,-0.71834195,-1.2338983,-5.531462,6.952872,0.43749103,10.0
8789.50.2130,2.704543,10.256689,7.974291,-10.655476,8.519017,-7.45153,4.9622445,-2.013879,-2.3941762,8.782656,-14.095153,3.7633123,-7.1803193,-10.739236,13.516049,-0.7676794,10.0
8789.50.9380,-1.7722086,4.1394553,4.5754714,-5.225214,1.6720979,-1.11675,0.027364695,6.106206,2.206407,5.5950065,-8.041787,-1.7241856,-1.1912662,-5.8163705,7.6210365,3.9706433,7.0
8789.50.9380,1.0055994,4.6476283,4.574114,-5.1696835,2.2090793,-0.99811435,1.6493893,2.6625152,-0.075529195,5.5137477,-7.153799,0.42156765,-1.930526,-5.5498996,6.4971457,1.0981522,7.0
8789.50.9380,-2.1235414,4.0098414,4.6262045,-4.8173122,0.90013164,0.69934446,-1.2260485,0.26259992,1.8054734,5.4922447,-7.784316,-1.9801357,-0.7304504,-5.524436,7.5282545,-0.15292753,7.0
8789.50.9380,1.018883,4.6409326,4.579105,-5.2054143,2.1863694,-1.1562078,1.7469391,2.8123922,-0.06166528,5.5213814,-7.1802583,0.5129644,-1.9397824,-5.5405283,6.485832,1.0334117,7.0
8789.50.9380,-0.674009,4.24782,4.608073,-4.958145,1.4394349,-0.19118881,0.16788015,2.0660155,0.87838846,5.522687,-7.4837155,-0.71834195,-1.2338983,-5.531462,6.952872,0.43749103,7.0
8789.50.9380,2.704543,10.256689,7.974291,-10.655476,8.519017,-7.45153,4.9622445,-2.013879,-2.3941762,8.782656,-14.095153,3.7633123,-7.1803193,-10.739236,13.516049,-0.7676794,7.0
8790.22.8382,-0.36639103,5.508634,5.5289845,-6.525474,2.7501402,-1.8007224,0.32828286,0.4606668,1.2434978,6.4939985,-9.395027,-1.0864626,-1.9493574,-6.791149,9.122661,-1.3144454,5.0
8790.22.8382,-0.68805844,4.452291,4.7846746,-5.3587265,1.6573801,-0.46987876,0.37018925,4.3164196,1.4521232,5.8061886,-7.992351,-1.0868775,-1.2417349,-5.8509583,7.466196,2.2039285,5.0
8790.61.9524,-1.1757965,5.859265,5.8608484,-7.3781214,3.1408467,-1.2121078,-1.0162078,-0.9034326,2.4234655,7.010385,-10.664025,-2.226817,-2.0175612,-7.607819,10.300852,-3.7226532,17.0
8790.61.9524,-0.36639103,5.508634,5.5289845,-6.525474,2.7501402,-1.8007224,0.32828286,0.4606668,1.2434978,6.4939985,-9.395027,-1.0864626,-1.9493574,-6.791149,9.122661,-1.3144454,17.0
8790.76.5829,-1.1757965,5.859265,5.8608484,-7.3781214,3.1408467,-1.2121078,-1.0162078,-0.9034326,2.4234655,7.010385,-10.664025,-2.226817,-2.0175612,-7.607819,10.300852,-3.7226532,0.0
8790.76.5829,-0.68805844,4.452291,4.7846746,-5.3587265,1.6573801,-0.46987876,0.37018925,4.3164196,1.4521232,5.8061886,-7.992351,-1.0868775,-1.2417349,-5.8509583,7.466196,2.2039285,0.0
8867.26.5829,0.6058353,9.003103,7.3764873,-9.946845,6.8173714,-0.71375734,1.8115172,0.035297234,-0.88285595,8.530923,-14.196965,2.0954037,-6.477799,-9.950388,13.675312,-0.8467031,0.0
